text,label
انت ويحيي ماتستاهلون الا الدعس بعد حركة القذر يحيي مع جمهور النصر وجمهور البلد المستضيف احترم الناس ليحترمونك,Irrelevant
هونگ على قلبي هونگ يسلملي لؤن عيونگ,Irrelevant
الله يرحمه ويرحم كل شهداء سوريا الابرار ويسكنهم جنات النعيم,Irrelevant
Such a lovely night! Congrats كل الحب Stylist mira.jnaid Custommade Dress eliasriga Jewlery voyageurjewelry Makeup hildadaagher Hair gerardkoberssy Handbag manar.laktineh Photographer patricksawaya,Irrelevant
أجمل شوارع في العالم وربي مشتاق لها كثير كثير كيير,Irrelevant
كل الشرفاء في سوريا معگ حتى آخر رمق بحلوها وبمرها معگ معگ معگ للأبد,Irrelevant
Hamza Namira Akeed Rag3een حمزة نمرة أكيد راجعين,Irrelevant
"Map of EGYPT, with Arabic names!",Irrelevant
كشري في وشه نصائح الجواز المصرية الأصيلة,Irrelevant
هاتو سألونا يا حلوين الاثنين الساعة ٩ المسا على صفحة الفيسبوك مع mbc1 .. #اسألمحمودنصر,Irrelevant
هاتوا لنشوف اسألوا يا حلوين .. الاثنين على صفحة الفيسبوك مع mbc1,Irrelevant
مرحبااا للكل .. لاقوني ببث مباشر عبر صفحة الفيسبوك مع .. يوم الاثنين الساعة ٩ المسا ..,Irrelevant
ناطركم بكرا ٩ المسا بتوقيت دمشق و السعودية .. على صفة الفيسبوك مع,Irrelevant
ع قبال ما تطيرك انت وامثالك ونرتاح من اشكالكم,Irrelevant
زلزال المغرب .. حسبنا الله ونعم الوكيل وعظم الله اجركم عزاءنا لكم اهلنا بالمغرب اكثر من 600 قتيل لغاية الآن ضحايا زلزال مراكش وعشرات الحرحى وهناك مناطق نائيه لم تسطيع فرق الانقاذ الوصول اليها,Irrelevant
"كثير من الأخبار لم تحدد بالضبط سبب اختفاء 25 من مدينة #درنة في #ليبيا بداية ، ولكن حسب المتداول في الساعات الأخيرة أن السبب الحقيقي لم يكن العاصفة بشكل مباشر بل كان سببه انفجار سدين أحدهما سد #واديدرنة والذي انفجر أثناء العاصفة وبعدها بساعة تماما انفجر السد الثاني؟",Irrelevant
"، وهو ما سبب موجة بارتفاع 30 مترا جرفت معها جزء من المدينة الى البحر خلال ثلاث دقائق !؟ حصدت هذه الكارثة أرواح 3 آلاف ضحية ""و هو رقم مؤكد حتى الآن ""يُتوقع ارتفاعه حتى 10000 حسب الإحصاءات الرسمية الليبية #إعصاردانيال #ليبيا #درنة",Irrelevant
إنتقل إلى رحمة الله في صباح هذا اليوم والد لاعب منتخب سوريا ونادي الفحيحيل السابق عبد الله الشامي رحمه الله وغفر له وادخله فسيح جناته والهم اهله الصبر والسلوان,Irrelevant
سلام الله للمغرب وليبيا! Peace be upon Morocco and Libya!,Irrelevant
سعيدة بتكريمي بجائزة أفضل ممثلة عربية عن مسلسل النار بالنار كل الحب #كاريسبشار #الناربالنار #karessbashar #murexdor Stylist mira.jnaid Dress eliasriga Jewelry himojewelry Make up hildadaagher Hair westyle Photographer raedelsayed,Irrelevant
"كلما تسارعت وتيرة السباق العالمي على من سيصل الشرق بالغرب ، أومن سيكون بوابة الشرق الأقصى على المتوسط سنجد بأن مفاعيل ذلك على الأرض سيكون حروبا تعود للواجهة من جديد #ارمينيا #اذربيجان",Irrelevant
ألف مبروك... يا ريت يكون الكتابة على الروشتة بالكمبيوتر افضل كتير,Irrelevant
لو هتستشهد بالقرآن يبقى تفهمه الأول وما تخدش حته وتسيب الباقي... يعلم القاصي والداني أن الإسلام حرم الخمر على أكثر من مرحلة... حرم الخمر تحريم قاطع ولم يحله إلا فاسق لا يعرف كلام الله,Irrelevant
أيوه عادي برضوا تاخد الأية اللي بتقول ويل للمصلين وتكتبها وتقول مش فهمي انا دا الأية بتقول كده... تضليل!!,Irrelevant
انا بجي بذات نفسي لعندها .. عطيها التلفون انتي طيب شكرا كتير عالفيديو بس لا تبكيلنا هالطفلة القمر,Irrelevant
"طلع البدر علينا، سامي يوسف، حفلة الإسكندرية، مصر Tala al Badru Alayna by Alexandria Concert, Egypt #مولدالنبي #Mawlid2023",Irrelevant
عنجد المناظر رائعة عبالي زور إيران كتيير! مين معي,Irrelevant
سعيدة بتكريمي بمصر بجائزة أفضل ممثلة عربية عن مسلسل ستيلتو كل الحب #كاريسبشار #karessbashar #arabsatfestival Stylist mirajnaid Makeupdina.dimitry Hair alamodesalon tarektitoo Jewelry tahanjewelry Handbag okhtein Photographer hamedkblog,Irrelevant
#عاجل مصدر طبي بدء إجراءات إدخال أول جهاز إشعاعي لعلاج الأورام السرطانية إلى الشمال السوري,Irrelevant
كم هو مؤلم خبر رحيلك ..#خالدخليفة لروحك الرحمة والسلام,Irrelevant
وجع الفراق ايه يا حبيبي ! انت جربت وجع السنان ؟,Irrelevant
اعذروني ماعم اقدر رد على حدى من الوجع ادعولييي,Irrelevant
الف رحمة و سلام على ارواح من قضوا في تفجير الكلية الحربية .. شو هالخبر المحزن هاد الله يصبر اهلكم و ناسكم .. لطفك يا الله .. #سوريا,Irrelevant
قصف مدفعي من قبل ميليشيا الأسد استهدف بلدة #ترمانين بريف إدلب الشمالي مخلفاً ثلاثة شهداء والعديد من الجرحى. #الأسديقصفادلب #AssadBombsIdlib,Irrelevant
لحظة القصف بالصواريخ العنقودية من قبل ميليشيا الاسد على مدينة #دارةعزة بريف حلب الغربي #الأسديقصفادلب #AssadBombsIdlib,Irrelevant
"""... وإنما ينتصر المُسلمونَ بمعصيةِ عَدوهم لله؛ ولولا ذلك لم تكن لنا بهم قوة؛ لأن عددنا ليس كعددهم، ولا عُدّتنا كعدّتهم"". من كتاب عُمر بن الخطاب لسعد",Irrelevant
إيقاف كروت الخصم المباشر البنكية في مصر.,Irrelevant
عسلامتك تاركنا نحكي براحتنا هون ونغرد بأفكارنا وأمالنا مو متل الما بيتسمى هداك عم يحظر كل حساب عم ينطق بكلمة حق,Irrelevant
"في صباح يوم عادي جداً.. سَتستيقظُ لترى نفسك خفيفاً .. مُقبلاً على الحياة بصورة غريبة.. ترغب في أن تضحك.. وكأنَّ ثِقلاً ما كان يضغط على صدرك أُزيح عنك.. في صباح يوم عادي جداً.. سيكون كل شيء بخير.. سيكون كل شيء بخير.. يا الله، ذلك اليوم",Irrelevant
MARI EN MAJEST MARIEMONT Dcouverte de lavantcorps de lion en cuivre en 1937.,Irrelevant
#عاااااجل الجامعة العربية تهدّد الكيا.ن بتشغيل أغنية الحلم العربي بصوت مرتفع في حال استمرار العد.و.ان على #غزةتُباد,Irrelevant
عاجل جرحى مدنيون بقصف الطيران الروسي محيط مدينة إدلب.,Irrelevant
دعواتنا لأهلنا في غزة .. إن لم ينصركم العرب فالله ناصركم إعذرونا فقد خذلناكم #هناغزة #غزهتحتالقصفالقدستنتفض #طوفانالاقصى #غزة #فلسطين #GazzeUnderAttack,Irrelevant
أوجعتم قلوبنا وهالت دموعنا يا غزة نحن معك حتى ينقطع النفس #غزةالآن #طوفانالاقصى,Irrelevant
ثوار الثورة السورية من اكتر من 12 سنة وهني بيقتلوا المسلمين بسورية تحت مسمى حماة أهل السنة والجماعة بدون ولا طلقة وحدة ع العدو الاسرائيلي,Irrelevant
انتوا امتداد للعدو الصهيوني وكل ما دعسنا الدنب يعني انتوا صاح الراس يعني اسرائيل,Irrelevant
كل نغريدة بتجيهن ع الوجع تماماً وبصيروا يصيحوا صيحوا صياحكم طرب والله,Irrelevant
هذا ماكنا ندرسه ونتعلمه ان قضيتنا الاولى هي الأقصى وان فلسطين عربية وان كل ما نتأمله هو تحرير المسجد الاقصى من الصهاينة المعتدين والصلاة فيه وان شاء الله هذا ما سيحدث عما قريب ضاقت فلما استحكمت حلقاتها فرجت وكنت اظنها لا تفر,Irrelevant
